Frame, Timestamp, Shelf, AOI, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z
6672, 186.5036, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1549, 0.9733, -0.6991, 37.7196, 108.5310, 67.1024, -0.5498, 0.9956, -0.9963, 350.7527, 344.6806, 243.0269, 0.1583, -0.0001, 0.0028, -0.0154, 0.0089, -0.0995
6673, 186.5355, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1486, 0.9725, -0.6994, 37.8935, 108.9628, 67.2277, -0.5486, 0.9943, -1.0003, 352.1109, 343.5286, 242.8463, 0.1976, -0.0248, -0.0097, 0.0371, -0.0402, -0.1249
6674, 186.5607, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1422, 0.9712, -0.7002, 35.9358, 109.1057, 66.9806, -0.5488, 0.9931, -0.9983, 348.6354, 341.2391, 243.0066, 0.2564, -0.0493, -0.0297, -0.0057, -0.0460, 0.0796
6675, 186.5909, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1366, 0.9715, -0.7029, 34.9291, 109.1651, 64.4557, -0.5502, 0.9908, -0.9866, 343.4920, 342.7626, 242.7787, 0.1833, 0.0107, -0.0888, -0.0473, -0.0784, 0.3879
6676, 186.6176, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1309, 0.9737, -0.7066, 35.1794, 110.8013, 60.0527, -0.5545, 0.9875, -0.9598, 340.1689, 347.0986, 240.7334, 0.2140, 0.0806, -0.1412, -0.1616, -0.1208, 1.0023
6677, 186.6437, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1269, 0.9761, -0.7117, 35.5272, 112.7679, 55.0529, -0.5590, 0.9920, -0.9309, 337.6603, 352.7516, 240.3881, 0.1547, 0.0907, -0.1945, -0.1703, 0.1710, 1.1089
6678, 186.6719, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1221, 0.9779, -0.7164, 35.8210, 114.2337, 51.6376, -0.5614, 0.9939, -0.9116, 336.0370, 356.4350, 239.8575, 0.1704, 0.0651, -0.1649, -0.0870, 0.0668, 0.6832
6679, 186.7013, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1232, 0.9772, -0.7193, 38.0012, 119.0965, 46.9717, -0.5664, 1.0006, -0.8909, 333.7576, 357.4980, 241.8812, -0.0387, -0.0251, -0.1007, -0.1685, 0.2287, 0.7063
6680, 186.7295, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1233, 0.9765, -0.7222, 39.3431, 121.8768, 44.1520, -0.5697, 1.0047, -0.8739, 331.4000, 358.9588, 243.5132, -0.0050, -0.0225, -0.1018, -0.1169, 0.1432, 0.5996
6681, 186.7587, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1250, 0.9734, -0.7218, 40.5118, 126.1372, 39.8779, -0.5703, 1.0119, -0.8620, 328.4425, 7.1040, 243.8011, -0.0564, -0.1076, 0.0141, -0.0228, 0.2495, 0.4091
6682, 186.7837, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1274, 0.9701, -0.7180, 40.2497, 126.6579, 36.3572, -0.5684, 1.0198, -0.8525, 325.9911, 16.1143, 244.2166, -0.0969, -0.1310, 0.1522, 0.0793, 0.3143, 0.3806
6683, 186.8111, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1298, 0.9664, -0.7139, 40.3450, 127.5596, 33.3075, -0.5676, 1.0262, -0.8415, 324.0930, 21.9697, 244.0906, -0.0863, -0.1373, 0.1481, 0.0289, 0.2340, 0.4016
6684, 186.8388, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1301, 0.9548, -0.6991, 33.2771, 124.0169, 29.3885, -0.5685, 1.0381, -0.8408, 328.4507, 32.8196, 240.1541, -0.0118, -0.4176, 0.5335, -0.0340, 0.4283, 0.0246
6685, 186.8741, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1301, 0.9456, -0.6879, 29.4853, 122.8649, 26.9585, -0.5695, 1.0482, -0.8366, 330.0298, 39.4902, 238.5857, 0.0001, -0.2584, 0.3192, -0.0268, 0.2860, 0.1182
6686, 186.8980, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1258, 0.9225, -0.6783, 26.2039, 120.9982, 26.6449, -0.5689, 1.0650, -0.8346, 332.4480, 44.7431, 238.0286, 0.1788, -0.9700, 0.4011, 0.0216, 0.7051, 0.0846
6687, 186.9225, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1223, 0.8965, -0.6724, 26.2098, 120.9086, 26.3637, -0.5660, 1.0822, -0.8337, 335.1195, 47.1946, 238.3277, 0.1435, -1.0607, 0.2389, 0.1192, 0.7039, 0.0383
6688, 186.9501, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1212, 0.8837, -0.6689, 26.8992, 119.7646, 23.5071, -0.5634, 1.0921, -0.8348, 338.3680, 46.8474, 238.4787, 0.0407, -0.4654, 0.1297, 0.0953, 0.3565, -0.0416
6689, 186.9752, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1199, 0.8716, -0.6647, 27.1155, 118.5248, 19.7824, -0.5615, 1.1019, -0.8340, 340.8182, 48.8578, 238.4855, 0.0508, -0.4817, 0.1647, 0.0747, 0.3929, 0.0349
6690, 187.0030, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1229, 0.8628, -0.6609, 26.3111, 115.8121, 15.1508, -0.5599, 1.1058, -0.8375, 342.5073, 47.6515, 237.5310, -0.1074, -0.3144, 0.1393, 0.0576, 0.1379, -0.1285
6691, 187.0352, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1279, 0.8563, -0.6550, 24.9813, 116.5695, 14.8416, -0.5627, 1.1024, -0.8475, 346.4117, 43.9773, 238.2726, -0.1542, -0.2014, 0.1822, -0.0847, -0.1036, -0.3107
6692, 187.0650, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1311, 0.8489, -0.6498, 24.0172, 116.7809, 13.8603, -0.5648, 1.1015, -0.8558, 349.4246, 42.8533, 238.5147, -0.1070, -0.2505, 0.1756, -0.0724, -0.0325, -0.2790
6693, 187.0891, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1328, 0.8476, -0.6442, 20.8940, 116.9826, 14.7375, -0.5710, 1.0971, -0.8712, 352.4664, 41.4447, 239.7786, -0.0733, -0.0543, 0.2312, -0.2565, -0.1805, -0.6367
6694, 187.1152, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1341, 0.8493, -0.6405, 18.8016, 117.3473, 15.9014, -0.5779, 1.0929, -0.8887, 354.4333, 41.0988, 240.8705, -0.0501, 0.0659, 0.1416, -0.2659, -0.1600, -0.6712
6695, 187.1433, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1356, 0.8507, -0.6379, 19.3538, 118.0827, 16.5830, -0.5834, 1.0876, -0.9055, 357.1824, 40.2963, 241.8615, -0.0534, 0.0492, 0.0926, -0.1933, -0.1921, -0.5963
6696, 187.1718, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1370, 0.8505, -0.6356, 16.7851, 118.3921, 18.2599, -0.5857, 1.0855, -0.9200, 356.9380, 39.1549, 240.0036, -0.0479, -0.0064, 0.0806, -0.0831, -0.0721, -0.5102
6697, 187.2021, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1384, 0.8495, -0.6329, 14.8812, 118.5747, 19.0109, -0.5881, 1.0842, -0.9319, 358.1043, 38.6132, 239.4239, -0.0467, -0.0329, 0.0907, -0.0799, -0.0415, -0.3938
6698, 187.2293, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1390, 0.8448, -0.6311, 14.7986, 119.2700, 18.2127, -0.5834, 1.0888, -0.9398, 356.2465, 38.3134, 236.2133, -0.0234, -0.1713, 0.0644, 0.1729, 0.1658, -0.2898
6699, 187.2583, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1401, 0.8382, -0.6299, 16.4263, 121.9422, 17.5500, -0.5777, 1.0964, -0.9413, 359.1830, 36.4332, 235.5067, -0.0351, -0.2297, 0.0417, 0.1965, 0.2625, -0.0514
6700, 187.2942, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1407, 0.8294, -0.6279, 15.7606, 123.5280, 18.6363, -0.5740, 1.1002, -0.9406, 3.7872, 31.0178, 237.1052, -0.0183, -0.2447, 0.0542, 0.1049, 0.1077, 0.0201
6701, 187.3167, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1404, 0.8232, -0.6260, 15.9395, 126.0295, 20.7704, -0.5741, 1.0992, -0.9416, 7.5322, 27.2182, 237.6112, 0.0145, -0.2751, 0.0851, -0.0038, -0.0470, -0.0454
6702, 187.3375, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1403, 0.8174, -0.6240, 15.6953, 127.7472, 21.9347, -0.5741, 1.0985, -0.9435, 10.3654, 24.5446, 237.4315, 0.0032, -0.2777, 0.0966, -0.0022, -0.0323, -0.0890
6703, 187.3620, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1399, 0.8148, -0.6243, 14.2376, 125.5353, 18.8973, -0.5762, 1.0965, -0.9461, 9.2781, 22.2604, 239.2522, 0.0166, -0.1064, -0.0117, -0.0863, -0.0810, -0.1084
6704, 187.3915, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1400, 0.8144, -0.6243, 13.9087, 124.7637, 17.1116, -0.5794, 1.0931, -0.9498, 8.2342, 22.2052, 238.9747, -0.0027, -0.0130, -0.0003, -0.1096, -0.1167, -0.1240
6705, 187.4201, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1397, 0.8148, -0.6245, 13.8396, 124.2311, 18.1927, -0.5818, 1.0906, -0.9516, 6.5792, 23.8168, 239.3242, 0.0118, 0.0130, -0.0080, -0.0814, -0.0859, -0.0647
6706, 187.4496, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1388, 0.8156, -0.6253, 14.8125, 123.8078, 17.8099, -0.5829, 1.0891, -0.9520, 4.2247, 26.5090, 238.4021, 0.0296, 0.0275, -0.0245, -0.0376, -0.0527, -0.0137
6707, 187.4768, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1366, 0.8173, -0.6270, 15.4431, 122.8781, 17.4802, -0.5833, 1.0881, -0.9511, 3.0524, 28.2421, 238.0501, 0.0799, 0.0611, -0.0641, -0.0143, -0.0347, 0.0322
6708, 187.5037, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1344, 0.8191, -0.6296, 15.3417, 121.3739, 17.2659, -0.5834, 1.0876, -0.9495, 2.0230, 28.6443, 238.3851, 0.0828, 0.0661, -0.0982, -0.0067, -0.0203, 0.0623
6709, 187.5358, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1328, 0.8207, -0.6323, 15.9669, 121.1406, 17.0114, -0.5838, 1.0868, -0.9461, 2.0548, 29.2671, 238.7514, 0.0510, 0.0507, -0.0814, -0.0095, -0.0255, 0.1044
6710, 187.5641, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1313, 0.8219, -0.6345, 16.3624, 120.8815, 16.7856, -0.5841, 1.0859, -0.9428, 1.9646, 29.6156, 238.9148, 0.0509, 0.0422, -0.0792, -0.0135, -0.0318, 0.1169
6711, 187.5886, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1300, 0.8231, -0.6366, 16.6731, 120.8970, 16.8744, -0.5842, 1.0852, -0.9378, 1.2831, 30.4775, 239.5422, 0.0549, 0.0485, -0.0860, -0.0039, -0.0256, 0.2044
6712, 187.6171, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1284, 0.8240, -0.6389, 18.7083, 121.0335, 15.5790, -0.5841, 1.0843, -0.9323, 0.4892, 31.1183, 239.8799, 0.0548, 0.0331, -0.0790, 0.0046, -0.0338, 0.1926
6713, 187.6432, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1272, 0.8252, -0.6412, 21.9275, 120.5469, 14.3535, -0.5840, 1.0829, -0.9273, 0.0996, 31.1393, 239.9674, 0.0452, 0.0458, -0.0883, 0.0042, -0.0512, 0.1902
6714, 187.6720, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1259, 0.8285, -0.6450, 24.6310, 118.9650, 11.8538, -0.5836, 1.0813, -0.9224, 358.7789, 31.6302, 240.0470, 0.0464, 0.1133, -0.1344, 0.0150, -0.0553, 0.1727
6715, 187.7055, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1262, 0.8397, -0.6528, 26.8145, 113.7938, 5.8109, -0.5828, 1.0797, -0.9172, 357.1547, 31.7140, 240.0713, -0.0099, 0.3366, -0.2313, 0.0241, -0.0493, 0.1554
6716, 187.7298, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1264, 0.8490, -0.6593, 28.5290, 109.9408, 1.2232, -0.5821, 1.0782, -0.9125, 355.9549, 31.8996, 240.1373, -0.0056, 0.3797, -0.2685, 0.0271, -0.0613, 0.1930
6717, 187.7540, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1285, 0.8682, -0.6657, 31.3628, 107.3914, 355.4159, -0.5810, 1.0770, -0.9073, 355.5222, 32.0679, 239.4115, -0.0891, 0.7913, -0.2634, 0.0435, -0.0505, 0.2132
6718, 187.7808, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1326, 0.8940, -0.6686, 37.0476, 99.2425, 346.1009, -0.5806, 1.0774, -0.9036, 354.4963, 31.8724, 238.1161, -0.1519, 0.9658, -0.1098, 0.0160, 0.0168, 0.1370
6719, 187.8110, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1406, 0.9299, -0.6645, 40.5774, 89.5638, 334.3435, -0.5803, 1.0780, -0.9005, 353.2604, 31.1626, 237.9739, -0.2666, 1.1868, 0.1382, 0.0104, 0.0184, 0.1031
6720, 187.8378, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1534, 0.9663, -0.6602, 36.3398, 79.4339, 322.2726, -0.5805, 1.0777, -0.8983, 351.7201, 30.8045, 237.3141, -0.4761, 1.3597, 0.1588, -0.0083, -0.0110, 0.0834
6721, 187.8691, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1707, 1.0164, -0.6522, 37.3046, 70.4406, 314.8748, -0.5809, 1.0778, -0.8969, 349.9229, 29.2644, 237.1552, -0.5521, 1.5999, 0.2547, -0.0110, 0.0024, 0.0446
6722, 187.8978, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1811, 1.0495, -0.6486, 36.7755, 64.4771, 309.1457, -0.5811, 1.0778, -0.8953, 348.4910, 28.3973, 236.9601, -0.3635, 1.1551, 0.1250, -0.0098, 0.0004, 0.0545
6723, 187.9249, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.1971, 1.0859, -0.6379, 36.0611, 58.7984, 305.7245, -0.5812, 1.0776, -0.8940, 347.6210, 27.5474, 236.7709, -0.5892, 1.3441, 0.3969, -0.0002, -0.0050, 0.0501
6724, 187.9517, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.2191, 1.1303, -0.6252, 38.4064, 56.1095, 306.5970, -0.5805, 1.0776, -0.8932, 345.7761, 26.5080, 236.4874, -0.8232, 1.6548, 0.4743, 0.0234, -0.0005, 0.0285
6725, 187.9776, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.2374, 1.1709, -0.6128, 40.6523, 52.7334, 306.4485, -0.5801, 1.0773, -0.8929, 345.8476, 25.8005, 235.9184, -0.7058, 1.5645, 0.4760, 0.0180, -0.0109, 0.0114
6726, 188.0056, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.2550, 1.2006, -0.5994, 46.2861, 44.9177, 303.4876, -0.5798, 1.0766, -0.8929, 346.4206, 26.1019, 235.9757, -0.6264, 1.0612, 0.4792, 0.0086, -0.0281, 0.0013
6727, 188.0368, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.2700, 1.2317, -0.5897, 50.9203, 33.4253, 297.0128, -0.5795, 1.0756, -0.8928, 346.4396, 26.0836, 235.9258, -0.4803, 0.9974, 0.3131, 0.0089, -0.0301, 0.0041
6728, 188.0645, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.2868, 1.2490, -0.5742, 53.6430, 30.7073, 298.2897, -0.5801, 1.0744, -0.8935, 346.4294, 25.4114, 236.2601, -0.6088, 0.6240, 0.5586, -0.0203, -0.0445, -0.0264
6729, 188.0927, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.3057, 1.2580, -0.5635, 46.7381, 29.0444, 297.5172, -0.5819, 1.0722, -0.8959, 345.4721, 23.8623, 237.2107, -0.6728, 0.3197, 0.3814, -0.0636, -0.0774, -0.0850
6730, 188.1184, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.3301, 1.2686, -0.5521, 39.5914, 20.1500, 290.2165, -0.5843, 1.0695, -0.9002, 344.9361, 23.6766, 237.1551, -0.9476, 0.4147, 0.4399, -0.0947, -0.1068, -0.1665
6731, 188.1460, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.3528, 1.2825, -0.5442, 33.5655, 11.2310, 284.0989, -0.5835, 1.0669, -0.9043, 344.8170, 23.3060, 237.6251, -0.8209, 0.5018, 0.2877, 0.0307, -0.0936, -0.1492
6732, 188.1773, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.3786, 1.3071, -0.5375, 23.6795, 6.5480, 279.6141, -0.5816, 1.0635, -0.9093, 344.8810, 21.2285, 238.2953, -0.8234, 0.7852, 0.2140, 0.0614, -0.1068, -0.1594
6733, 188.2057, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.3978, 1.3271, -0.5307, 18.2449, 3.4924, 277.4685, -0.5801, 1.0608, -0.9133, 344.7559, 19.7275, 238.7733, -0.6776, 0.7030, 0.2409, 0.0525, -0.0970, -0.1427
6734, 188.2319, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4252, 1.3522, -0.5265, 14.6428, 0.5071, 275.1998, -0.5754, 1.0558, -0.9216, 345.0290, 16.0933, 238.6855, -1.0467, 0.9602, 0.1578, 0.1772, -0.1882, -0.3173
6735, 188.2574, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4552, 1.3821, -0.5293, 11.5978, 357.6333, 272.2347, -0.5693, 1.0472, -0.9366, 344.5285, 11.6528, 238.2290, -1.1744, 1.1717, -0.1107, 0.2398, -0.3374, -0.5870
6736, 188.2837, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4800, 1.4131, -0.5420, 9.2353, 351.9711, 268.1075, -0.5591, 1.0399, -0.9538, 342.1172, 4.6957, 236.9819, -0.9431, 1.1785, -0.4824, 0.3889, -0.2802, -0.6522
6737, 188.3150, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5027, 1.4438, -0.5542, 8.9043, 344.0916, 265.4652, -0.5478, 1.0344, -0.9686, 338.7589, 0.5904, 235.3670, -0.7251, 0.9823, -0.3893, 0.3614, -0.1753, -0.4733
6738, 188.3423, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5186, 1.4636, -0.5583, 7.0197, 335.2241, 262.5999, -0.5413, 1.0307, -0.9777, 337.2300, 358.3964, 234.7979, -0.5842, 0.7236, -0.1490, 0.2389, -0.1331, -0.3336
6739, 188.3727, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5426, 1.5000, -0.5773, 5.2132, 331.0537, 261.3702, -0.5306, 1.0229, -0.9877, 335.7961, 355.7157, 234.3274, -0.7859, 1.1943, -0.6235, 0.3502, -0.2566, -0.3276
6740, 188.3998, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5669, 1.5459, -0.6040, 1.3522, 324.2382, 260.7813, -0.5193, 1.0126, -0.9972, 334.2092, 351.2834, 234.0223, -0.8968, 1.6950, -0.9866, 0.4180, -0.3832, -0.3506
6741, 188.4255, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5782, 1.5858, -0.6501, 357.2139, 316.1009, 259.9974, -0.5057, 1.0060, -1.0015, 333.4973, 348.1003, 233.2402, -0.4407, 1.5540, -1.7980, 0.5274, -0.2541, -0.1699
6742, 188.4532, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5777, 1.6176, -0.7044, 356.7073, 306.7051, 259.9769, -0.4916, 1.0007, -1.0026, 333.2433, 343.0577, 233.0803, 0.0181, 1.1485, -1.9579, 0.5084, -0.1925, -0.0406
6743, 188.4804, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5875, 1.6380, -0.7512, 1.1665, 298.1132, 258.9817, -0.4775, 0.9994, -1.0008, 334.1440, 336.1246, 233.1123, -0.3616, 0.7503, -1.7196, 0.5209, -0.0470, 0.0671
6744, 188.5121, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5963, 1.6555, -0.7747, 1.9149, 292.6771, 258.4226, -0.4676, 0.9975, -1.0012, 334.3582, 331.9793, 233.0855, -0.2775, 0.5516, -0.7407, 0.3100, -0.0597, -0.0134
6745, 188.5405, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6144, 1.6760, -0.8146, 358.9138, 286.5087, 256.3358, -0.4553, 0.9998, -0.9987, 335.5418, 326.0231, 233.7224, -0.6391, 0.7214, -1.4059, 0.4348, 0.0789, 0.0880
6746, 188.5665, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6284, 1.6928, -0.8499, 356.6738, 281.8882, 259.3387, -0.4455, 1.0029, -0.9986, 338.6818, 318.8776, 234.7329, -0.5370, 0.6471, -1.3563, 0.3778, 0.1221, 0.0054
6747, 188.5919, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6216, 1.6970, -0.8617, 4.7634, 282.8884, 271.6477, -0.4376, 1.0056, -1.0001, 339.7601, 315.7571, 236.5469, 0.2668, 0.1657, -0.4664, 0.3112, 0.1043, -0.0580
6748, 188.6178, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6127, 1.6936, -0.8568, 13.4236, 293.5935, 287.6354, -0.4320, 1.0062, -1.0037, 335.9010, 316.3972, 237.2477, 0.3461, -0.1332, 0.1908, 0.2137, 0.0252, -0.1391
6749, 188.6475, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6050, 1.6826, -0.8467, 16.6766, 297.1361, 299.6015, -0.4241, 1.0106, -1.0077, 333.3484, 318.1369, 234.1134, 0.2589, -0.3700, 0.3394, 0.2686, 0.1459, -0.1353
6750, 188.6773, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5999, 1.6764, -0.8421, 18.8636, 299.4966, 308.5682, -0.4172, 1.0132, -1.0108, 332.1983, 317.6398, 233.0186, 0.1705, -0.2069, 0.1532, 0.2285, 0.0886, -0.1035
6751, 188.7067, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5780, 1.6516, -0.8235, 15.5099, 292.0271, 312.3698, -0.3996, 1.0233, -1.0135, 329.9060, 318.2486, 229.2510, 0.7464, -0.8458, 0.6341, 0.5999, 0.3426, -0.0915
6752, 188.7313, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5480, 1.6139, -0.7954, 8.7334, 284.6057, 304.0391, -0.3807, 1.0320, -1.0182, 329.3431, 317.8372, 227.2702, 1.2183, -1.5271, 1.1414, 0.7663, 0.3542, -0.1929
6753, 188.7565, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5220, 1.5755, -0.7709, 2.6166, 283.8775, 295.5674, -0.3734, 1.0335, -1.0234, 332.4114, 317.0510, 229.1456, 1.0332, -1.5262, 0.9716, 0.2904, 0.0611, -0.2075
6754, 188.7828, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5056, 1.5335, -0.7491, 1.5185, 288.5726, 286.3775, -0.3591, 1.0357, -1.0283, 334.0851, 316.4248, 229.9676, 0.6213, -1.5987, 0.8280, 0.5453, 0.0834, -0.1853
6755, 188.8142, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4953, 1.4958, -0.7324, 3.3466, 293.4697, 282.1764, -0.3390, 1.0437, -1.0348, 335.4606, 318.1705, 230.5370, 0.3273, -1.2003, 0.5329, 0.6380, 0.2531, -0.2071
6756, 188.8396, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4882, 1.4770, -0.7241, 4.1502, 295.9579, 279.5243, -0.3260, 1.0485, -1.0391, 336.0943, 318.5325, 230.6848, 0.2796, -0.7404, 0.3275, 0.5136, 0.1886, -0.1674
6757, 188.8699, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4823, 1.4449, -0.7174, 8.3150, 296.6427, 281.5888, -0.3163, 1.0436, -1.0430, 337.6181, 315.3362, 234.8081, 0.1968, -1.0600, 0.2203, 0.3199, -0.1623, -0.1286
6758, 188.9061, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4787, 1.4086, -0.7137, 12.8394, 296.0423, 287.5990, -0.3097, 1.0343, -1.0486, 339.3907, 311.7346, 240.1274, 0.0983, -1.0025, 0.1035, 0.1833, -0.2560, -0.1545
6759, 188.9306, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4780, 1.3702, -0.7089, 19.8374, 298.6877, 301.9691, -0.3006, 1.0217, -1.0588, 340.9449, 310.4703, 242.5884, 0.0277, -1.5629, 0.1946, 0.3717, -0.5134, -0.4177
6760, 188.9519, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4747, 1.3324, -0.7065, 25.9286, 303.8864, 317.4264, -0.2908, 1.0088, -1.0646, 343.7679, 312.9354, 243.8394, 0.1566, -1.7754, 0.1125, 0.4573, -0.6070, -0.2728
6761, 188.9766, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4712, 1.3087, -0.7033, 28.7873, 307.7036, 326.3385, -0.2831, 1.0014, -1.0690, 345.4058, 314.1312, 244.7434, 0.1435, -0.9596, 0.1303, 0.3146, -0.2985, -0.1767
6762, 189.0045, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4660, 1.2753, -0.7038, 31.2739, 313.9901, 340.9406, -0.2765, 0.9967, -1.0692, 348.3880, 315.7526, 244.4908, 0.1839, -1.1950, -0.0183, 0.2357, -0.1696, -0.0080
6763, 189.0374, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4692, 1.2267, -0.7031, 32.7779, 333.3749, 17.1212, -0.2798, 0.9977, -1.0696, 348.4612, 314.4760, 243.1185, -0.0951, -1.4790, 0.0215, -0.0995, 0.0312, -0.0110
6764, 189.0676, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4679, 1.1887, -0.7003, 30.8686, 339.7283, 29.3046, -0.2806, 0.9978, -1.0704, 348.8907, 313.4453, 242.4215, 0.0419, -1.2557, 0.0925, -0.0288, 0.0048, -0.0275
6765, 189.0929, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4615, 1.1449, -0.6885, 23.0914, 340.0858, 42.4500, -0.2824, 0.9989, -1.0717, 347.2801, 311.0840, 241.9108, 0.2538, -1.7387, 0.4681, -0.0705, 0.0436, -0.0521
6766, 189.1185, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4456, 1.1146, -0.6843, 15.5957, 341.2002, 54.6258, -0.2859, 1.0009, -1.0722, 344.6324, 309.6252, 241.5719, 0.6204, -1.1808, 0.1637, -0.1360, 0.0764, -0.0180
6767, 189.1465, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.4282, 1.1033, -0.6857, 8.5276, 339.4240, 63.4298, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.6202, -0.4029, -0.0503, 10.2059, -35.7312, 36.3128
